1.953090000000000000e+05,1.953000000000000000e+03,9.000000000000000000e+00,4.937037037037037379e+01,9.650205761316874131e+00,9.910919540229883751e+00,-2.607137789130096195e-01
1.953100000000000000e+05,1.953000000000000000e+03,1.000000000000000000e+01,4.500000000000000000e+01,7.222222222222222321e+00,4.947222222222222854e+00,2.274999999999999467e+00
1.953110000000000000e+05,1.953000000000000000e+03,1.100000000000000000e+01,3.453571428571428470e+01,1.408730158730158166e+00,3.235124205661479291e-01,1.085217738164010237e+00
1.953120000000000000e+05,1.953000000000000000e+03,1.200000000000000000e+01,2.967741935483870819e+01,-1.290322580645162143e+00,-4.168044077134985592e+00,2.877721496489823672e+00
1.954010000000000000e+05,1.954000000000000000e+03,1.000000000000000000e+00,1.926923076923077005e+01,-7.072649572649572391e+00,-5.877342419080068048e+00,-1.195307153569504344e+00
1.954020000000000000e+05,1.954000000000000000e+03,2.000000000000000000e+00,1.125000000000000000e+01,-1.152777777777777679e+01,-6.990482102213944948e+00,-4.537295675563831843e+00
1.954030000000000000e+05,1.954000000000000000e+03,3.000000000000000000e+00,2.971428571428571530e+01,-1.269841269841269327e+00,-3.841269841269841390e+00,2.571428571428572063e+00
1.954040000000000000e+05,1.954000000000000000e+03,4.000000000000000000e+00,3.454166666666666430e+01,1.412037037037035647e+00,2.427875243664716631e+00,-1.015838206627680984e+00
1.954050000000000000e+05,1.954000000000000000e+03,5.000000000000000000e+00,5.262068965517241281e+01,1.145593869731800751e+01,9.522613065326630988e+00,1.933325631991376525e+00
1.954060000000000000e+05,1.954000000000000000e+03,6.000000000000000000e+00,5.703846153846154010e+01,1.391025641025641058e+01,1.471189773844641202e+01,-8.016413281900014454e-01
1.954070000000000000e+05,1.954000000000000000e+03,7.000000000000000000e+00,6.246428571428571530e+01,1.692460317460317398e+01,1.649888143176734090e+01,4.257217428358330835e-01
1.954080000000000000e+05,1.954000000000000000e+03,8.000000000000000000e+00,5.927586206896551602e+01,1.515325670498084243e+01,1.502207505518763675e+01,1.311816497932056791e-01
1.954090000000000000e+05,1.954000000000000000e+03,9.000000000000000000e+00,5.234615384615384670e+01,1.130341880341880412e+01,9.910919540229883751e+00,1.392499263188920366e+00
1.954100000000000000e+05,1.954000000000000000e+03,1.000000000000000000e+01,4.127272727272727337e+01,5.151515151515151381e+00,4.947222222222222854e+00,2.042929292929285268e-01
1.954110000000000000e+05,1.954000000000000000e+03,1.100000000000000000e+01,3.211999999999999744e+01,6.666666666666525021e-02,3.235124205661479291e-01,-2.568457538994826650e-01
1.954120000000000000e+05,1.954000000000000000e+03,1.200000000000000000e+01,3.185714285714285765e+01,-7.936507936507908312e-02,-4.168044077134985592e+00,4.088678997769906509e+00
1.955010000000000000e+05,1.955000000000000000e+03,1.000000000000000000e+00,2.214814814814814881e+01,-5.473251028806584095e+00,-5.877342419080068048e+00,4.040913902734839525e-01
1.955020000000000000e+05,1.955000000000000000e+03,2.000000000000000000e+00,1.712500000000000000e+01,-8.263888888888889284e+00,-6.990482102213944948e+00,-1.273406786674944335e+00
1.955030000000000000e+05,1.955000000000000000e+03,3.000000000000000000e+00,2.166666666666666785e+01,-5.740740740740739589e+00,-3.841269841269841390e+00,-1.899470899470898200e+00
1.955040000000000000e+05,1.955000000000000000e+03,4.000000000000000000e+00,3.013043478260869534e+01,-1.038647342995169254e+00,2.427875243664716631e+00,-3.466522586659885885e+00
1.955050000000000000e+05,1.955000000000000000e+03,5.000000000000000000e+00,4.296551724137930961e+01,6.091954022988504747e+00,9.522613065326630988e+00,-3.430659042338126241e+00
1.955060000000000000e+05,1.955000000000000000e+03,6.000000000000000000e+00,5.442307692307691980e+01,1.245726495726495564e+01,1.471189773844641202e+01,-2.254632781181456380e+00
1.955070000000000000e+05,1.955000000000000000e+03,7.000000000000000000e+00,6.428000000000000114e+01,1.793333333333333357e+01,1.649888143176734090e+01,1.434451901565992671e+00
1.955080000000000000e+05,1.955000000000000000e+03,8.000000000000000000e+00,6.425925925925925242e+01,1.792181069958847317e+01,1.502207505518763675e+01,2.899735644400836421e+00
1.955090000000000000e+05,1.955000000000000000e+03,9.000000000000000000e+00,5.554166666666666430e+01,1.307870370370370239e+01,9.910919540229883751e+00,3.167784163473818637e+00
1.955100000000000000e+05,1.955000000000000000e+03,1.000000000000000000e+01,4.255555555555555713e+01,5.864197530864198704e+00,4.947222222222222854e+00,9.169753086419758503e-01
1.955110000000000000e+05,1.955000000000000000e+03,1.100000000000000000e+01,2.995833333333333215e+01,-1.134259259259259967e+00,3.235124205661479291e-01,-1.457771679825407896e+00
1.955120000000000000e+05,1.955000000000000000e+03,1.200000000000000000e+01,1.203571428571428648e+01,-1.109126984126984183e+01,-4.168044077134985592e+00,-6.923225764134856242e+00
1.956010000000000000e+05,1.956000000000000000e+03,1.000000000000000000e+00,1.735999999999999943e+01,-8.133333333333332860e+00,-5.877342419080068048e+00,-2.255990914253264812e+00
1.956020000000000000e+05,1.956000000000000000e+03,2.000000000000000000e+00,5.809523809523809312e+00,-1.455026455026454890e+01,-6.990482102213944948e+00,-7.559782448050603954e+00
1.956030000000000000e+05,1.956000000000000000e+03,3.000000000000000000e+00,2.410344827586206762e+01,-4.386973180076629397e+00,-3.841269841269841390e+00,-5.457033388067880075e-01
1.956040000000000000e+05,1.956000000000000000e+03,4.000000000000000000e+00,3.132142857142857295e+01,-3.769841269841261444e-01,2.427875243664716631e+00,-2.804859370648842720e+00
1.956050000000000000e+05,1.956000000000000000e+03,5.000000000000000000e+00,4.756666666666666998e+01,8.648148148148150582e+00,9.522613065326630988e+00,-8.744649171784804054e-01
1.956060000000000000e+05,1.956000000000000000e+03,6.000000000000000000e+00,6.030434782608695343e+01,1.572463768115941818e+01,1.471189773844641202e+01,1.012739942713006158e+00
1.956070000000000000e+05,1.956000000000000000e+03,7.000000000000000000e+00,5.975000000000000000e+01,1.541666666666666607e+01,1.649888143176734090e+01,-1.082214765100674825e+00
1.956080000000000000e+05,1.956000000000000000e+03,8.000000000000000000e+00,5.475000000000000000e+01,1.263888888888888928e+01,1.502207505518763675e+01,-2.383186166298747466e+00
1.956090000000000000e+05,1.956000000000000000e+03,9.000000000000000000e+00,4.721428571428571530e+01,8.452380952380952550e+00,9.910919540229883751e+00,-1.458538587848931201e+00
1.956100000000000000e+05,1.956000000000000000e+03,1.000000000000000000e+01,4.003225806451612812e+01,4.462365591397849052e+00,4.947222222222222854e+00,-4.848566308243738021e-01
1.956110000000000000e+05,1.956000000000000000e+03,1.100000000000000000e+01,2.378260869565217561e+01,-4.565217391304346783e+00,3.235124205661479291e-01,-4.888729811870494935e+00
1.956120000000000000e+05,1.956000000000000000e+03,1.200000000000000000e+01,2.758620689655172242e+01,-2.452107279693487296e+00,-4.168044077134985592e+00,1.715936797441498296e+00
1.957010000000000000e+05,1.957000000000000000e+03,1.000000000000000000e+00,2.760714285714285765e+01,-2.440476190476190244e+00,-5.877342419080068048e+00,3.436866228603877804e+00
1.957020000000000000e+05,1.957000000000000000e+03,2.000000000000000000e+00,2.566666666666666785e+01,-3.518518518518517713e+00,-6.990482102213944948e+00,3.471963583695427236e+00
1.957030000000000000e+05,1.957000000000000000e+03,3.000000000000000000e+00,1.887999999999999901e+01,-7.288888888888889639e+00,-3.841269841269841390e+00,-3.447619047619048249e+00
1.957040000000000000e+05,1.957000000000000000e+03,4.000000000000000000e+00,3.495000000000000284e+01,1.638888888888890394e+00,2.427875243664716631e+00,-7.889863547758262374e-01
1.957050000000000000e+05,1.957000000000000000e+03,5.000000000000000000e+00,4.689473684210526017e+01,8.274853801169589573e+00,9.522613065326630988e+00,-1.247759264157041414e+00
1.957060000000000000e+05,1.957000000000000000e+03,6.000000000000000000e+00,5.433333333333333570e+01,1.240740740740740833e+01,1.471189773844641202e+01,-2.304490331039003692e+00
1.957070000000000000e+05,1.957000000000000000e+03,7.000000000000000000e+00,6.409999999999999432e+01,1.783333333333332860e+01,1.649888143176734090e+01,1.334451901565987697e+00
1.957080000000000000e+05,1.957000000000000000e+03,8.000000000000000000e+00,5.964516129032258362e+01,1.535842293906810241e+01,1.502207505518763675e+01,3.363478838804656590e-01
1.957090000000000000e+05,1.957000000000000000e+03,9.000000000000000000e+00,4.886666666666666714e+01,9.370370370370370239e+00,9.910919540229883751e+00,-5.405491698595135119e-01
1.957100000000000000e+05,1.957000000000000000e+03,1.000000000000000000e+01,4.217241379310344485e+01,5.651340996168580766e+00,4.947222222222222854e+00,7.041187739463579121e-01
1.957110000000000000e+05,1.957000000000000000e+03,1.100000000000000000e+01,3.348275862068965836e+01,8.237547892720323839e-01,3.235124205661479291e-01,5.002423687058844548e-01
1.957120000000000000e+05,1.957000000000000000e+03,1.200000000000000000e+01,2.835483870967741993e+01,-2.025089605734766707e+00,-4.168044077134985592e+00,2.142954471400218885e+00
1.958010000000000000e+05,1.958000000000000000e+03,1.000000000000000000e+00,1.703225806451612812e+01,-8.315412186379928627e+00,-5.877342419080068048e+00,-2.438069767299860580e+00
1.958020000000000000e+05,1.958000000000000000e+03,2.000000000000000000e+00,1.496428571428571352e+01,-9.464285714285713524e+00,-6.990482102213944948e+00,-2.473803612071768576e+00
1.958030000000000000e+05,1.958000000000000000e+03,3.000000000000000000e+00,1.835483870967741993e+01,-7.580645161290322065e+00,-3.841269841269841390e+00,-3.739375320020480675e+00
1.958040000000000000e+05,1.958000000000000000e+03,4.000000000000000000e+00,3.383333333333333570e+01,1.018518518518519711e+00,2.427875243664716631e+00,-1.409356725146196920e+00
1.958050000000000000e+05,1.958000000000000000e+03,5.000000000000000000e+00,4.680645161290322420e+01,8.225806451612902137e+00,9.522613065326630988e+00,-1.296806613713728851e+00
1.958060000000000000e+05,1.958000000000000000e+03,6.000000000000000000e+00,5.610000000000000142e+01,1.338888888888888928e+01,1.471189773844641202e+01,-1.323008849557522737e+00
1.958070000000000000e+05,1.958000000000000000e+03,7.000000000000000000e+00,5.961290322580644840e+01,1.534050179211469356e+01,1.649888143176734090e+01,-1.158379639652647342e+00
1.958080000000000000e+05,1.958000000000000000e+03,8.000000000000000000e+00,5.812903225806451957e+01,1.451612903225806583e+01,1.502207505518763675e+01,-5.059460229295709155e-01
1.958090000000000000e+05,1.958000000000000000e+03,9.000000000000000000e+00,5.073333333333333428e+01,1.040740740740740833e+01,9.910919540229883751e+00,4.964878671775245778e-01
1.958100000000000000e+05,1.958000000000000000e+03,1.000000000000000000e+01,4.300000000000000000e+01,6.111111111111110716e+00,4.947222222222222854e+00,1.163888888888887863e+00
1.958110000000000000e+05,1.958000000000000000e+03,1.100000000000000000e+01,3.773333333333333428e+01,3.185185185185185563e+00,3.235124205661479291e-01,2.861672764619037856e+00
1.958120000000000000e+05,1.958000000000000000e+03,1.200000000000000000e+01,2.009677419354838790e+01,-6.612903225806451069e+00,-4.168044077134985592e+00,-2.444859148671465476e+00
1.959010000000000000e+05,1.959000000000000000e+03,1.000000000000000000e+00,2.273333333333333428e+01,-5.148148148148147918e+00,-5.877342419080068048e+00,7.291942709319201299e-01
1.959020000000000000e+05,1.959000000000000000e+03,2.000000000000000000e+00,2.775000000000000000e+01,-2.361111111111111160e+00,-6.990482102213944948e+00,4.629370991102833344e+00
1.959030000000000000e+05,1.959000000000000000e+03,3.000000000000000000e+00,3.258064516129032029e+01,3.225806451612890369e-01,-3.841269841269841390e+00,4.163850486431130093e+00
1.959040000000000000e+05,1.959000000000000000e+03,4.000000000000000000e+00,3.896666666666666856e+01,3.870370370370371127e+00,2.427875243664716631e+00,1.442495126705654496e+00
1.959050000000000000e+05,1.959000000000000000e+03,5.000000000000000000e+00,4.945161290322580783e+01,9.695340501792115262e+00,9.522613065326630988e+00,1.727274364654842742e-01
1.959060000000000000e+05,1.959000000000000000e+03,6.000000000000000000e+00,5.913333333333333286e+01,1.507407407407407263e+01,1.471189773844641202e+01,3.621763356276606061e-01
1.959070000000000000e+05,1.959000000000000000e+03,7.000000000000000000e+00,6.409677419354838435e+01,1.783154121863799091e+01,1.649888143176734090e+01,1.332659786870650009e+00
1.959080000000000000e+05,1.959000000000000000e+03,8.000000000000000000e+00,6.253846153846154010e+01,1.696581196581196593e+01,1.502207505518763675e+01,1.943736910624329184e+00
1.959090000000000000e+05,1.959000000000000000e+03,9.000000000000000000e+00,4.786206896551723844e+01,8.812260536398465405e+00,9.910919540229883751e+00,-1.098659003831418346e+00
1.959100000000000000e+05,1.959000000000000000e+03,1.000000000000000000e+01,4.058064516129032029e+01,4.767025089605733790e+00,4.947222222222222854e+00,-1.801971326164890641e-01
1.959110000000000000e+05,1.959000000000000000e+03,1.100000000000000000e+01,3.453333333333333144e+01,1.407407407407406330e+00,3.235124205661479291e-01,1.083894986841258401e+00
1.959120000000000000e+05,1.959000000000000000e+03,1.200000000000000000e+01,2.273333333333333428e+01,-5.148148148148147918e+00,-4.168044077134985592e+00,-9.801040710131623257e-01
1.960010000000000000e+05,1.960000000000000000e+03,1.000000000000000000e+00,1.358620689655172420e+01,-1.022988505747126453e+01,-5.877342419080068048e+00,-4.352542638391196483e+00
1.960020000000000000e+05,1.960000000000000000e+03,2.000000000000000000e+00,1.593103448275862100e+01,-8.927203065134099447e+00,-6.990482102213944948e+00,-1.936720962920154498e+00
1.960030000000000000e+05,1.960000000000000000e+03,3.000000000000000000e+00,2.374193548387096797e+01,-4.587813620071684362e+00,-3.841269841269841390e+00,-7.465437788018429721e-01
1.960040000000000000e+05,1.960000000000000000e+03,4.000000000000000000e+00,3.533333333333333570e+01,1.851851851851853192e+00,2.427875243664716631e+00,-5.760233918128634389e-01
1.960050000000000000e+05,1.960000000000000000e+03,5.000000000000000000e+00,5.176666666666666572e+01,1.098148148148148096e+01,9.522613065326630988e+00,1.458868416154849967e+00
1.960060000000000000e+05,1.960000000000000000e+03,6.000000000000000000e+00,6.129999999999999716e+01,1.627777777777777501e+01,1.471189773844641202e+01,1.565880039331362994e+00
1.960070000000000000e+05,1.960000000000000000e+03,7.000000000000000000e+00,6.451724137931034875e+01,1.806513409961685923e+01,1.649888143176734090e+01,1.566252667849518332e+00
1.960080000000000000e+05,1.960000000000000000e+03,8.000000000000000000e+00,5.919354838709677580e+01,1.510752688172043001e+01,1.502207505518763675e+01,8.545182653279326246e-02
1.960090000000000000e+05,1.960000000000000000e+03,9.000000000000000000e+00,5.020000000000000284e+01,1.011111111111111249e+01,9.910919540229883751e+00,2.001915708812287420e-01
1.960100000000000000e+05,1.960000000000000000e+03,1.000000000000000000e+01,3.790322580645161565e+01,3.279569892473119808e+00,4.947222222222222854e+00,-1.667652329749103046e+00
1.960110000000000000e+05,1.960000000000000000e+03,1.100000000000000000e+01,3.076666666666666572e+01,-6.851851851851856745e-01,3.235124205661479291e-01,-1.008697605751333715e+00
1.960120000000000000e+05,1.960000000000000000e+03,1.200000000000000000e+01,3.141935483870967616e+01,-3.225806451612910353e-01,-4.168044077134985592e+00,3.845463431973694668e+00
1.961010000000000000e+05,1.961000000000000000e+03,1.000000000000000000e+00,2.543333333333333357e+01,-3.648148148148147918e+00,-5.877342419080068048e+00,2.229194270931920130e+00
1.961020000000000000e+05,1.961000000000000000e+03,2.000000000000000000e+00,3.135714285714285765e+01,-3.571428571428568732e-01,-6.990482102213944948e+00,6.633339245071088186e+00
1.961030000000000000e+05,1.961000000000000000e+03,3.000000000000000000e+00,3.264516129032258362e+01,3.584229390681020200e-01,-3.841269841269841390e+00,4.199692780337943354e+00
1.961040000000000000e+05,1.961000000000000000e+03,4.000000000000000000e+00,3.673333333333333428e+01,2.629629629629630205e+00,2.427875243664716631e+00,2.017543859649135740e-01
1.961050000000000000e+05,1.961000000000000000e+03,5.000000000000000000e+00,4.980645161290322420e+01,9.892473118279568212e+00,9.522613065326630988e+00,3.698600529529372238e-01
1.961060000000000000e+05,1.961000000000000000e+03,6.000000000000000000e+00,6.260000000000000142e+01,1.700000000000000000e+01,1.471189773844641202e+01,2.288102261553587979e+00
1.961070000000000000e+05,1.961000000000000000e+03,7.000000000000000000e+00,6.054838709677419217e+01,1.586021505376344010e+01,1.649888143176734090e+01,-6.386663780039008032e-01
1.961080000000000000e+05,1.961000000000000000e+03,8.000000000000000000e+00,5.751612903225806406e+01,1.417562724014336872e+01,1.502207505518763675e+01,-8.464478150442680260e-01
1.961090000000000000e+05,1.961000000000000000e+03,9.000000000000000000e+00,4.950000000000000000e+01,9.722222222222221433e+00,9.910919540229883751e+00,-1.886973180076623180e-01
1.961100000000000000e+05,1.961000000000000000e+03,1.000000000000000000e+01,4.758064516129032029e+01,8.655913978494622185e+00,4.947222222222222854e+00,3.708691756272399331e+00
1.961110000000000000e+05,1.961000000000000000e+03,1.100000000000000000e+01,3.510000000000000142e+01,1.722222222222222987e+00,3.235124205661479291e-01,1.398709801656075058e+00
1.961120000000000000e+05,1.961000000000000000e+03,1.200000000000000000e+01,2.287096774193548399e+01,-5.071684587813620304e+00,-4.168044077134985592e+00,-9.036405106786347119e-01
1.962010000000000000e+05,1.962000000000000000e+03,1.000000000000000000e+00,2.541935483870967616e+01,-3.655913978494624406e+00,-5.877342419080068048e+00,2.221428440585443642e+00
1.962020000000000000e+05,1.962000000000000000e+03,2.000000000000000000e+00,2.264285714285714235e+01,-5.198412698412698596e+00,-6.990482102213944948e+00,1.792069403801246352e+00
1.962030000000000000e+05,1.962000000000000000e+03,3.000000000000000000e+00,1.851612903225806406e+01,-7.491039426523297351e+00,-3.841269841269841390e+00,-3.649769585253455961e+00
1.962040000000000000e+05,1.962000000000000000e+03,4.000000000000000000e+00,3.879999999999999716e+01,3.777777777777775903e+00,2.427875243664716631e+00,1.349902534113059271e+00
1.962050000000000000e+05,1.962000000000000000e+03,5.000000000000000000e+00,4.745161290322580783e+01,8.584229390681004546e+00,9.522613065326630988e+00,-9.383836746456264422e-01
1.962060000000000000e+05,1.962000000000000000e+03,6.000000000000000000e+00,5.366666666666666430e+01,1.203703703703703454e+01,1.471189773844641202e+01,-2.674860701409377484e+00
1.962070000000000000e+05,1.962000000000000000e+03,7.000000000000000000e+00,5.832258064516128826e+01,1.462365591397849229e+01,1.649888143176734090e+01,-1.875225517788848606e+00
1.962080000000000000e+05,1.962000000000000000e+03,8.000000000000000000e+00,5.545161290322580783e+01,1.302867383512544919e+01,1.502207505518763675e+01,-1.993401220062187562e+00
1.962090000000000000e+05,1.962000000000000000e+03,9.000000000000000000e+00,4.886666666666666714e+01,9.370370370370370239e+00,9.910919540229883751e+00,-5.405491698595135119e-01
1.962100000000000000e+05,1.962000000000000000e+03,1.000000000000000000e+01,4.422580645161290391e+01,6.792114695340502273e+00,4.947222222222222854e+00,1.844892473118279419e+00
1.962110000000000000e+05,1.962000000000000000e+03,1.100000000000000000e+01,3.470000000000000284e+01,1.500000000000001554e+00,3.235124205661479291e-01,1.176487579433853625e+00
1.962120000000000000e+05,1.962000000000000000e+03,1.200000000000000000e+01,1.974193548387096797e+01,-6.810035842293906683e+00,-4.168044077134985592e+00,-2.641991765158921091e+00
1.963010000000000000e+05,1.963000000000000000e+03,1.000000000000000000e+00,1.419354838709677402e+01,-9.892473118279568212e+00,-5.877342419080068048e+00,-4.015130699199500164e+00
1.963020000000000000e+05,1.963000000000000000e+03,2.000000000000000000e+00,1.250000000000000000e+01,-1.083333333333333393e+01,-6.990482102213944948e+00,-3.842851231119388977e+00
1.963030000000000000e+05,1.963000000000000000e+03,3.000000000000000000e+00,1.629032258064516014e+01,-8.727598566308243377e+00,-3.841269841269841390e+00,-4.886328725038401544e+00
1.963040000000000000e+05,1.963000000000000000e+03,4.000000000000000000e+00,3.706666666666666998e+01,2.814814814814816657e+00,2.427875243664716631e+00,3.869395711501000257e-01
1.963050000000000000e+05,1.963000000000000000e+03,5.000000000000000000e+00,5.577419354838709609e+01,1.320788530465949684e+01,9.522613065326630988e+00,3.685272239332865851e+00
1.963060000000000000e+05,1.963000000000000000e+03,6.000000000000000000e+00,5.868965517241379359e+01,1.482758620689655160e+01,1.471189773844641202e+01,1.156884684501395810e-01
1.963070000000000000e+05,1.963000000000000000e+03,7.000000000000000000e+00,6.238709677419355160e+01,1.688172043010752787e+01,1.649888143176734090e+01,3.828389983401869756e-01
1.963080000000000000e+05,1.963000000000000000e+03,8.000000000000000000e+00,6.141935483870967971e+01,1.634408602150537604e+01,1.502207505518763675e+01,1.322010966317739289e+00
1.963090000000000000e+05,1.963000000000000000e+03,9.000000000000000000e+00,5.473333333333333428e+01,1.262962962962962976e+01,9.910919540229883751e+00,2.718710089399746010e+00
1.963100000000000000e+05,1.963000000000000000e+03,1.000000000000000000e+01,4.283870967741935232e+01,6.021505376344084226e+00,4.947222222222222854e+00,1.074283154121861372e+00
1.963110000000000000e+05,1.963000000000000000e+03,1.100000000000000000e+01,3.166666666666666785e+01,-1.851851851851845365e-01,3.235124205661479291e-01,-5.086976057513324934e-01
1.963120000000000000e+05,1.963000000000000000e+03,1.200000000000000000e+01,2.454838709677419217e+01,-4.139784946236559904e+00,-4.168044077134985592e+00,2.825913089842568837e-02
1.973010000000000000e+05,1.973000000000000000e+03,1.000000000000000000e+00,2.845161290322580783e+01,-1.971326164874551257e+00,-5.877342419080068048e+00,3.906016254205516791e+00
1.973020000000000000e+05,1.973000000000000000e+03,2.000000000000000000e+00,2.375000000000000000e+01,-4.583333333333333037e+00,-6.990482102213944948e+00,2.407148768880611911e+00
1.973030000000000000e+05,1.973000000000000000e+03,3.000000000000000000e+00,2.980645161290322420e+01,-1.218637992831542061e+00,-3.841269841269841390e+00,2.622631848438299329e+00
1.973040000000000000e+05,1.973000000000000000e+03,4.000000000000000000e+00,3.679999999999999716e+01,2.666666666666665186e+00,2.427875243664716631e+00,2.387914230019485551e-01
1.973050000000000000e+05,1.973000000000000000e+03,5.000000000000000000e+00,5.029032258064516014e+01,1.016129032258064413e+01,9.522613065326630988e+00,6.386772572540131421e-01
1.973060000000000000e+05,1.973000000000000000e+03,6.000000000000000000e+00,6.213333333333333286e+01,1.674074074074074048e+01,1.471189773844641202e+01,2.028843002294328457e+00
1.973070000000000000e+05,1.973000000000000000e+03,7.000000000000000000e+00,6.751612903225806406e+01,1.973118279569892408e+01,1.649888143176734090e+01,3.232301363931583182e+00
1.973080000000000000e+05,1.973000000000000000e+03,8.000000000000000000e+00,5.883870967741935232e+01,1.491039426523297351e+01,1.502207505518763675e+01,-1.116807899546632399e-01
1.973090000000000000e+05,1.973000000000000000e+03,9.000000000000000000e+00,4.443333333333333002e+01,6.907407407407405664e+00,9.910919540229883751e+00,-3.003512132822478087e+00
1.973100000000000000e+05,1.973000000000000000e+03,1.000000000000000000e+01,3.603225806451612812e+01,2.240143369175626731e+00,4.947222222222222854e+00,-2.707078853046596123e+00
1.973110000000000000e+05,1.973000000000000000e+03,1.100000000000000000e+01,2.653333333333333499e+01,-3.037037037037035869e+00,3.235124205661479291e-01,-3.360549457603183576e+00
1.973120000000000000e+05,1.973000000000000000e+03,1.200000000000000000e+01,2.019354838709677580e+01,-6.559139784946235174e+00,-4.168044077134985592e+00,-2.391095707811249582e+00
1.974010000000000000e+05,1.974000000000000000e+03,1.000000000000000000e+00,2.674193548387096797e+01,-2.921146953405017843e+00,-5.877342419080068048e+00,2.956195465675050205e+00
1.974020000000000000e+05,1.974000000000000000e+03,2.000000000000000000e+00,3.107142857142857295e+01,-5.158730158730150395e-01,-6.990482102213944948e+00,6.474609086340930020e+00
1.974030000000000000e+05,1.974000000000000000e+03,3.000000000000000000e+00,2.990322580645161210e+01,-1.164874551971326611e+00,-3.841269841269841390e+00,2.676395289298514779e+00
1.974040000000000000e+05,1.974000000000000000e+03,4.000000000000000000e+00,3.679999999999999716e+01,2.666666666666665186e+00,2.427875243664716631e+00,2.387914230019485551e-01
1.974050000000000000e+05,1.974000000000000000e+03,5.000000000000000000e+00,4.483870967741935232e+01,7.132616487455195831e+00,9.522613065326630988e+00,-2.389996577871435157e+00
1.974060000000000000e+05,1.974000000000000000e+03,6.000000000000000000e+00,5.783333333333333570e+01,1.435185185185185297e+01,1.471189773844641202e+01,-3.600458865945590503e-01
1.974070000000000000e+05,1.974000000000000000e+03,7.000000000000000000e+00,6.025806451612903203e+01,1.569892473118279597e+01,1.649888143176734090e+01,-7.999567005845449330e-01
1.974080000000000000e+05,1.974000000000000000e+03,8.000000000000000000e+00,5.841935483870967971e+01,1.467741935483870996e+01,1.502207505518763675e+01,-3.446557003489267856e-01
